id,year,tm,fired,proba
ReevDa0,1987,DEN,0,0.17668047524469385
ReevDa0,1988,DEN,0,0.3748047040077865
ReevDa0,1989,DEN,0,0.03937232192742562
ReevDa0,1990,DEN,0,0.3915076028127982
ReevDa0,1991,DEN,0,0.06953497809501571
ReevDa0,1992,DEN,1,0.15751350019380359
ReevDa0,1993,NYG,0,0.04597113870803695
ReevDa0,1994,NYG,0,0.15620910472971583
ReevDa0,1995,NYG,0,0.37582703058072975
ReevDa0,1996,NYG,1,0.6595678405991254
ReevDa0,1997,ATL,0,0.2022129953803212
ReevDa0,1998,ATL,0,0.035940700483247656
ReevDa0,1999,ATL,0,0.0864407377883316
ReevDa0,2000,ATL,0,0.5826696312647155
ReevDa0,2001,ATL,0,0.3474581378352791
ReevDa0,2002,ATL,0,0.2585994908748884
ReevDa0,2003,ATL,1,0.7934417297717776
ReicFr0,2018,IND,0,0.08528897638533932
ReicFr0,2019,IND,0,0.16010375565697044
ReicFr0,2020,IND,0,0.11380157310488144
ReicFr0,2021,IND,0,0.36998988611308997
ReicFr0,2022,IND,1,0.5238879972211703
ReicFr0,2023,CAR,1,0.5111900521511822
ReidAn0,1999,PHI,0,0.19092612014599974
ReidAn0,2000,PHI,0,0.07724938449316353
ReidAn0,2001,PHI,0,0.1515900613010678
ReidAn0,2002,PHI,0,0.1738382042068123
ReidAn0,2003,PHI,0,0.22981849808864793
ReidAn0,2004,PHI,0,0.1671326290171911
ReidAn0,2005,PHI,0,0.30210134781094267
ReidAn0,2006,PHI,0,0.09526406066684043
ReidAn0,2007,PHI,0,0.33200427168758595
ReidAn0,2008,PHI,0,0.12936062912478838
ReidAn0,2009,PHI,0,0.1712416626431346
ReidAn0,2010,PHI,0,0.11834104183279619
ReidAn0,2011,PHI,0,0.37049204203033503
ReidAn0,2012,PHI,1,0.6638034365650655
ReidAn0,2013,KAN,0,0.09018942166537007
ReidAn0,2014,KAN,0,0.14420705319557614
ReidAn0,2015,KAN,0,0.0894021460731292
ReidAn0,2016,KAN,0,0.2569018157619405
ReidAn0,2017,KAN,0,0.3252107187497943
ReidAn0,2018,KAN,0,0.24135201355549002
ReidAn0,2019,KAN,0,0.11912049050546938
ReidAn0,2020,KAN,0,0.13621842579772953
ReidAn0,2021,KAN,0,0.17951050315135958
ReidAn0,2022,KAN,0,0.1462697777876428
ReidAn0,2023,KAN,0,0.2376004475442383
ReidAn0,2024,KAN,0,0.13621842579772953
ReidAn0,2025,KAN,0,0.12151652245563803
RhodRa0,1995,PHI,0,0.04110622257038592
RhodRa0,1996,PHI,0,0.059905419809935155
RhodRa0,1997,PHI,0,0.5152338218813901
RhodRa0,1998,PHI,1,0.7559933909753013
RhodRa0,1999,GNB,1,0.20906576781661346
RhulMa0,2020,CAR,0,0.2255841696718965
RhulMa0,2021,CAR,0,0.594427951808678
RhulMa0,2022,CAR,1,0.7005358545956766
RiceHo0,1979,CIN,1,0.7167122820679878
RileMi0,1999,SDG,0,0.1169128092069117
RileMi0,2000,SDG,0,0.8723603424217821
RileMi0,2001,SDG,1,0.851116533199611
RingJi0,1977,BUF,1,0.4014532534346056
RiveRo0,2011,CAR,0,0.1265785440543554
RiveRo0,2012,CAR,0,0.20520592703166265
RiveRo0,2013,CAR,0,0.003896583990486389
RiveRo0,2014,CAR,0,0.15472041920526208
RiveRo0,2015,CAR,0,0.03497415582612008
RiveRo0,2016,CAR,0,0.09972211491536037
RiveRo0,2017,CAR,0,0.03313322528488546
RiveRo0,2018,CAR,0,0.4742940816049684
RiveRo0,2019,CAR,1,0.7231895926106505
RiveRo0,2020,WAS,0,0.011567319644256573
RiveRo0,2021,WAS,0,0.011711862215613912
RiveRo0,2022,WAS,0,0.05401741595436083
RiveRo0,2023,WAS,1,0.9530996242091585
RobeJ,1971,NOR,0,0.3812619477615501
RobeJ,1972,NOR,1,0.7056567194703733
RobiJo0,1983,RAM,0,0.10155412608383287
RobiJo0,1984,RAM,0,0.10302717033314966
RobiJo0,1985,RAM,0,0.09229179633701357
RobiJo0,1986,RAM,0,0.3976615004502781
RobiJo0,1987,RAM,0,0.5464917853096489
RobiJo0,1988,RAM,0,0.1722569425859749
RobiJo0,1989,RAM,0,0.17905681813002827
RobiJo0,1990,RAM,0,0.5513272885606958
RobiJo0,1991,RAM,1,0.6484998253024622
RogeDa0,1985,DET,0,0.21153910389548136
RogeDa0,1986,DET,0,0.45285428938082445
RogeDa0,1987,DET,1,0.6998068462461686
RossBo0,1992,SDG,0,0.005475862176649144
RossBo0,1993,SDG,0,0.006743265595407152
RossBo0,1994,SDG,0,0.008372390642487574
RossBo0,1995,SDG,0,0.04189821077555653
RossBo0,1996,SDG,1,0.23483855984981983
RossBo0,1997,DET,0,0.059307182795777895
RossBo0,1998,DET,0,0.33403901612307835
RossBo0,1999,DET,1,0.08865979996178563
RustRo0,1990,NWE,1,0.5619410551167539
RutiSa0,1978,CLE,0,0.31574431551769355
RutiSa0,1979,CLE,0,0.11010775351138333
RutiSa0,1980,CLE,0,0.06972175942192615
RutiSa0,1981,CLE,0,0.17497446680231893
RutiSa0,1982,CLE,0,0.5126964812424573
RutiSa0,1983,CLE,1,0.39165678345019
RyanBu0,1986,PHI,0,0.3627178141998611
RyanBu0,1987,PHI,0,0.6490124814485223
RyanBu0,1988,PHI,0,0.07198635288135469
RyanBu0,1989,PHI,0,0.1223370932877905
RyanBu0,1990,PHI,1,0.27074522194542416
RyanBu0,1994,ARI,0,0.5274758236590579
RyanBu0,1995,ARI,1,0.6554098915233536
RyanDe0,2023,HOU,0,0.07629157535729598
RyanDe0,2024,HOU,0,0.16315861636568035
RyanDe0,2025,HOU,0,0.27036319487576965
RyanRe0,2009,NYJ,0,0.16532801101611627
RyanRe0,2010,NYJ,0,0.07108652870767605
RyanRe0,2011,NYJ,0,0.5564287154052031
RyanRe0,2012,NYJ,0,0.507891088818081
RyanRe0,2013,NYJ,0,0.6621607968991449
RyanRe0,2014,NYJ,1,0.8193120763185523
RyanRe0,2015,BUF,0,0.537070118879959
RyanRe0,2016,BUF,1,0.6278844364810166
SabaLo0,1970,DEN,1,0.6643236433764955
SabaLo0,1972,BUF,0,0.3688121870752299
SabaLo0,1973,BUF,0,0.11482028570144313
SabaLo0,1974,BUF,0,0.08968297633713673
SabaLo0,1975,BUF,1,0.41205852290250855
SabaNi0,2005,MIA,0,0.0980976415748888
SabaNi0,2006,MIA,1,0.5106932092420112
SaleRo0,2021,NYJ,0,0.32794663474629476
SaleRo0,2022,NYJ,0,0.4363261811237674
SaleRo0,2023,NYJ,0,0.5496600061571482
SaleRo0,2024,NYJ,1,0.7537408692098357
SaunAl0,1987,SDG,0,0.20147881754267946
SaunAl0,1988,SDG,1,0.19994670481697796
SchiGr0,2012,TAM,0,0.2975056829056374
SchiGr0,2013,TAM,1,0.6999381453202137
SchmJo0,1970,DET,0,0.14817921841464696
SchmJo0,1971,DET,0,0.25401933835875384
SchmJo0,1972,DET,1,0.24155735311665621
SchnHo0,1973,BAL,1,0.466690087311143
SchoBr0,2025,DAL,0,0.4286185179918539
SchoMa0,1985,CLE,0,0.14926658750717606
SchoMa0,1986,CLE,0,0.04892018279159043
SchoMa0,1987,CLE,0,0.06677828973597488
SchoMa0,1988,CLE,1,0.32883159494995673
SchoMa0,1989,KAN,0,0.052302441151349716
SchoMa0,1990,KAN,0,0.05329896350551107
SchoMa0,1991,KAN,0,0.12121953825987074
SchoMa0,1992,KAN,0,0.4419365054887326
SchoMa0,1993,KAN,0,0.3199182699986325
SchoMa0,1994,KAN,0,0.15861634233769437
SchoMa0,1995,KAN,0,0.059478553539986705
SchoMa0,1996,KAN,0,0.09923680786799034
SchoMa0,1997,KAN,0,0.10649266380902803
SchoMa0,1998,KAN,0,0.0938458601985586
SchoMa0,2001,WAS,1,0.25833394133282517
SchoMa0,2002,SDG,0,0.1101701568709401
SchoMa0,2003,SDG,0,0.47909663516315176
SchoMa0,2004,SDG,0,0.0898341407736553
SchoMa0,2005,SDG,0,0.378677040784436
SchoMa0,2006,SDG,1,0.1641062998707975
SchwJi0,2009,DET,0,0.05130654563625549
SchwJi0,2010,DET,0,0.7157457258048803
SchwJi0,2011,DET,0,0.02923668954372625
SchwJi0,2012,DET,0,0.5830494514386036
SchwJi0,2013,DET,1,0.346581798066663
SeifGe0,1989,SFO,0,0.08601976378678532
SeifGe0,1990,SFO,0,0.0964044336834159
SeifGe0,1991,SFO,0,0.2613758935228093
SeifGe0,1992,SFO,0,0.08209294921119885
SeifGe0,1993,SFO,0,0.13994955970353748
SeifGe0,1994,SFO,0,0.1210982499176268
SeifGe0,1995,SFO,0,0.1070491190554029
SeifGe0,1996,SFO,1,0.19853040637798644
SeifGe0,1999,CAR,0,0.2375200832731259
SeifGe0,2000,CAR,0,0.328755112954913
SeifGe0,2001,CAR,1,0.6520280120148758
ShanKy0,2017,SFO,0,0.03458186125973928
ShanKy0,2018,SFO,0,0.3744843899425238
ShanKy0,2019,SFO,0,0.01031501391355871
ShanKy0,2020,SFO,0,0.06601708688674053
ShanKy0,2021,SFO,0,0.07972989323709855
ShanKy0,2022,SFO,0,0.029006027829676328
ShanKy0,2023,SFO,0,0.018221548553724282
ShanKy0,2024,SFO,0,0.038853542381011984
ShanKy0,2025,SFO,0,0.003238702128325725
ShanMi0,1988,RAI,1,0.1739620308466793
ShanMi0,1995,DEN,0,0.26768955456351035
ShanMi0,1996,DEN,0,0.040027023411600166
ShanMi0,1997,DEN,0,0.04817590891068606
ShanMi0,1998,DEN,0,0.3899525667678532
ShanMi0,1999,DEN,0,0.16379814804875803
ShanMi0,2000,DEN,0,0.12822489423912933
ShanMi0,2001,DEN,0,0.3897915384810668
ShanMi0,2002,DEN,0,0.26405148220751706
ShanMi0,2003,DEN,0,0.12405121855761228
ShanMi0,2004,DEN,0,0.15892877932988825
ShanMi0,2005,DEN,0,0.06722195259250442
ShanMi0,2006,DEN,0,0.09016268756416013
ShanMi0,2007,DEN,0,0.2637543196335063
ShanMi0,2008,DEN,1,0.3201469078476499
ShanMi0,2010,WAS,0,0.1618372419910888
ShanMi0,2011,WAS,0,0.29866125487604217
ShanMi0,2012,WAS,0,0.06362465973073152
ShanMi0,2013,WAS,1,0.7178516154047543
ShelAr0,1990,RAI,0,0.04460906984189892
ShelAr0,1991,RAI,0,0.06474220174809746
ShelAr0,1992,RAI,0,0.4744355119565163
ShelAr0,1993,RAI,0,0.19982614472360258
ShelAr0,1994,RAI,1,0.3758296720671829
ShelAr0,2006,OAK,1,0.5067685722378937
SherMi0,2000,GNB,0,0.1888959955336628
SherMi0,2001,GNB,0,0.10170758628935984
SherMi0,2002,GNB,0,0.0811934817314952
SherMi0,2003,GNB,0,0.18841488155852984
SherMi0,2004,GNB,0,0.12365779964426855
SherMi0,2005,GNB,1,0.6191428673619737
ShulDa0,1992,CIN,0,0.2686344404398267
ShulDa0,1993,CIN,0,0.6908593922237228
ShulDa0,1994,CIN,0,0.7889384408600106
ShulDa0,1995,CIN,1,0.5214326898856143
ShulDo0,1970,MIA,0,0.1029633787362572
ShulDo0,1971,MIA,0,0.07569522434465922
ShulDo0,1972,MIA,0,0.08516921469951898
ShulDo0,1973,MIA,0,0.09573622148060544
ShulDo0,1974,MIA,0,0.15900260567265218
ShulDo0,1975,MIA,0,0.07288266648864453
ShulDo0,1976,MIA,0,0.29553302447043306
ShulDo0,1977,MIA,0,0.10167013502813688
ShulDo0,1978,MIA,0,0.10773744374903675
ShulDo0,1979,MIA,0,0.2541303103974756
ShulDo0,1980,MIA,0,0.28811976001950135
ShulDo0,1981,MIA,0,0.07152472179796619
ShulDo0,1982,MIA,0,0.07085128632771877
ShulDo0,1983,MIA,0,0.10406434977245736
ShulDo0,1984,MIA,0,0.06780635658515113
ShulDo0,1985,MIA,0,0.11502689388513582
ShulDo0,1986,MIA,0,0.45426157793789823
ShulDo0,1987,MIA,0,0.16217434662081007
ShulDo0,1988,MIA,0,0.6372214720942583
ShulDo0,1989,MIA,0,0.3994033080701218
ShulDo0,1990,MIA,0,0.07464608517268663
ShulDo0,1991,MIA,0,0.25007162692011464
ShulDo0,1992,MIA,0,0.16530213723465614
ShulDo0,1993,MIA,0,0.11802122760254379
ShulDo0,1994,MIA,0,0.31156662225733067
ShulDo0,1995,MIA,0,0.158282079309763
ShurPa0,2011,CLE,0,0.48190724490359654
ShurPa0,2012,CLE,1,0.5466641312335739
ShurPa0,2018,NYG,0,0.18730335679276114
ShurPa0,2019,NYG,1,0.5744032069028678
SingMi0,2009,SFO,0,0.36731014683451285
SingMi0,2010,SFO,1,0.831294059368512
SiriNi0,2021,PHI,0,0.08227179163789634
SiriNi0,2022,PHI,0,0.034546447161551606
SiriNi0,2023,PHI,0,0.050476153727806394
SiriNi0,2024,PHI,0,0.29569490840358525
SiriNi0,2025,PHI,0,0.15376834408774503
SkorNi0,1971,CLE,0,0.15171032025288336
SkorNi0,1972,CLE,0,0.09234268767736364
SkorNi0,1973,CLE,0,0.16913223760052834
SkorNi0,1974,CLE,1,0.7399440078287242
SmitAr0,2021,ATL,0,0.23220854094656013
SmitAr0,2022,ATL,0,0.4335147596127033
SmitAr0,2023,ATL,1,0.45844543775149654
SmitLo0,2004,CHI,0,0.45470560947235394
SmitLo0,2005,CHI,0,0.052193105157999575
SmitLo0,2006,CHI,0,0.07989022132079496
SmitLo0,2007,CHI,0,0.4902228355263567
SmitLo0,2008,CHI,0,0.4927689900148845
SmitLo0,2009,CHI,0,0.6331661047166027
SmitLo0,2010,CHI,0,0.08547708340000236
SmitLo0,2011,CHI,0,0.6992185754256313
SmitLo0,2012,CHI,1,0.36560272994172194
SmitLo0,2014,TAM,0,0.3995464555169965
SmitLo0,2015,TAM,1,0.19463453946037745
SmitLo0,2022,HOU,1,0.3847050393245151
SmitMi0,2008,ATL,0,0.047054453784187635
SmitMi0,2009,ATL,0,0.10422268750697454
SmitMi0,2010,ATL,0,0.07761391213912204
SmitMi0,2011,ATL,0,0.3849103448010088
SmitMi0,2012,ATL,0,0.2885837810380988
SmitMi0,2013,ATL,0,0.5661744878734623
SmitMi0,2014,ATL,1,0.5439093385276061
SpagSt0,2009,STL,0,0.13138421511450454
SpagSt0,2010,STL,0,0.25477686434747254
SpagSt0,2011,STL,1,0.6705958165861103
SparTo0,2008,MIA,0,0.0035112445433669788
SparTo0,2009,MIA,0,0.017571340223913646
SparTo0,2010,MIA,0,0.027587706376529176
SparTo0,2011,MIA,1,0.7852162979983787
SpurSt0,2002,WAS,0,0.48726963154659375
SpurSt0,2003,WAS,1,0.6846358282598622
StalBr0,2021,LAC,0,0.3220463050797934
StalBr0,2022,LAC,0,0.2812648710068579
StalBr0,2023,LAC,1,0.5996965575491463
StalGe0,1986,STL,0,0.3153730078704176
StalGe0,1987,STL,1,0.5008572029521572
StalGe0,1988,PHO,1,0.25299738627534724
StarBa0,1975,GNB,0,0.3538957831146565
StarBa0,1976,GNB,0,0.23112558196982427
StarBa0,1977,GNB,0,0.8030388189214531
StarBa0,1978,GNB,0,0.3417929717265724
StarBa0,1979,GNB,0,0.7428271344134151
StarBa0,1980,GNB,0,0.7822462127660657
StarBa0,1981,GNB,0,0.7807797917943593
StarBa0,1982,GNB,0,0.21465949884965546
StarBa0,1983,GNB,1,0.4666266371681524
StecLe0,1984,MIN,1,0.14691204097218205
StefKe0,2020,CLE,0,0.04361011718891671
StefKe0,2021,CLE,0,0.15239207292229254
StefKe0,2022,CLE,0,0.5327269599847698
StefKe0,2023,CLE,0,0.0958746400145173
StefKe0,2024,CLE,0,0.4082207685889357
StefKe0,2025,CLE,1,0.7117868917081687
SteiSh0,2023,IND,0,0.027219436164531173
SteiSh0,2024,IND,0,0.32930307774730466
SteiSh0,2025,IND,0,0.4135621589949028
StepKa0,1983,BUF,0,0.20625940232135206
StepKa0,1984,BUF,1,0.7326458100749595
StraHa0,1970,KAN,0,0.26716998605643544
StraHa0,1971,KAN,0,0.1740330892174629
StraHa0,1972,KAN,0,0.13251369258488113
StraHa0,1973,KAN,0,0.19945838872413466
StraHa0,1974,KAN,1,0.5096912520745551
StraHa0,1976,NOR,0,0.36869162987803067
StraHa0,1977,NOR,1,0.6190892868689708
SvarHa0,1972,SDG,1,0.3652595073596745
SwitBa0,1994,DAL,0,0.08578753354127495
SwitBa0,1995,DAL,0,0.34962664672862537
SwitBa0,1996,DAL,0,0.12259378034107961
SwitBa0,1997,DAL,1,0.4736863269838606
TaylZa0,2019,CIN,0,0.5891926551730806
TaylZa0,2020,CIN,0,0.6141568950670342
TaylZa0,2021,CIN,0,0.050280944514055965
TaylZa0,2022,CIN,0,0.14810906412447997
TaylZa0,2023,CIN,0,0.3706136175991114
TaylZa0,2024,CIN,0,0.2918197896560858
TaylZa0,2025,CIN,0,0.6910636410827531
TiceMi0,2002,MIN,0,0.26844799006680103
TiceMi0,2003,MIN,0,0.1330058994252816
TiceMi0,2004,MIN,0,0.40342177178702077
TiceMi0,2005,MIN,1,0.3293723635738091
TobiVi0,1996,ARI,0,0.22972595018321598
TobiVi0,1997,ARI,0,0.5958346846765067
TobiVi0,1998,ARI,0,0.07914350709246504
TobiVi0,1999,ARI,0,0.7229914830919775
TobiVi0,2000,ARI,1,0.6482718157423881
TomlMi0,2007,PIT,0,0.16868093438393938
TomlMi0,2008,PIT,0,0.10304467368443113
TomlMi0,2009,PIT,0,0.30873804311666997
TomlMi0,2010,PIT,0,0.11081117424542739
TomlMi0,2011,PIT,0,0.18592135457816947
TomlMi0,2012,PIT,0,0.29785907268251194
TomlMi0,2013,PIT,0,0.3856916677848852
TomlMi0,2014,PIT,0,0.14235565060589503
TomlMi0,2015,PIT,0,0.19559730864975666
TomlMi0,2016,PIT,0,0.12823143517979332
TomlMi0,2017,PIT,0,0.25636709379972134
TomlMi0,2018,PIT,0,0.25625073084516675
TomlMi0,2019,PIT,0,0.26791401581219915
TomlMi0,2020,PIT,0,0.2722479194609543
TomlMi0,2021,PIT,0,0.2063425195200265
TomlMi0,2022,PIT,0,0.17244382721839296
TomlMi0,2023,PIT,0,0.2487484160690138
TomlMi0,2024,PIT,0,0.2081427779537913
TomlMi0,2025,PIT,1,0.38454892809438473
TomsJi0,2015,SFO,1,0.41745735939147005
TresMa0,2013,CHI,0,0.3861606702618974
TresMa0,2014,CHI,1,0.5311673947327861
TurnNo0,1994,WAS,0,0.5655145531055974
TurnNo0,1995,WAS,0,0.4229271958741014
TurnNo0,1996,WAS,0,0.2060010045881026
TurnNo0,1997,WAS,0,0.4736581261585302
TurnNo0,1998,WAS,0,0.5388702565555243
TurnNo0,1999,WAS,0,0.2700627579456366
TurnNo0,2000,WAS,1,0.4474256866290321
TurnNo0,2004,OAK,0,0.33835623194885567
TurnNo0,2005,OAK,1,0.5734978455490658
TurnNo0,2007,SDG,0,0.09187000082322137
TurnNo0,2008,SDG,0,0.4358784872295464
TurnNo0,2009,SDG,0,0.09488633160913848
TurnNo0,2010,SDG,0,0.3315550095403202
TurnNo0,2011,SDG,0,0.52141160891666
TurnNo0,2012,SDG,1,0.5633152735894268
VanBNo0,1970,ATL,0,0.5170115033770829
VanBNo0,1971,ATL,0,0.19106596389241207
VanBNo0,1972,ATL,0,0.2803036263539539
VanBNo0,1973,ATL,1,0.25386463609535087
VermDi0,1976,PHI,0,0.4318520318696352
VermDi0,1977,PHI,0,0.6060233529125413
VermDi0,1978,PHI,0,0.04756616879674277
VermDi0,1979,PHI,0,0.088276750531551
VermDi0,1980,PHI,0,0.09941985307237806
VermDi0,1981,PHI,0,0.33404425579105673
VermDi0,1982,PHI,1,0.4436689810224593
VermDi0,1997,STL,0,0.27708845619359257
VermDi0,1998,STL,0,0.6522728752334852
VermDi0,1999,STL,1,0.1591882704134101
VermDi0,2001,KAN,0,0.2989675593052997
VermDi0,2002,KAN,0,0.44775905000191574
VermDi0,2003,KAN,0,0.09298785990926096
VermDi0,2004,KAN,0,0.3666416990870616
VermDi0,2005,KAN,0,0.39504372145747185
VrabMi0,2018,TEN,0,0.017937229310180478
VrabMi0,2019,TEN,0,0.03235008045232082
VrabMi0,2020,TEN,0,0.006682441588406043
VrabMi0,2021,TEN,0,0.04469475621563909
VrabMi0,2022,TEN,0,0.03570437148618244
VrabMi0,2023,TEN,1,0.8276401396699711
VrabMi0,2025,NWE,0,0.011847565319119754
WallCh0,1970,SDG,1,0.5798194978418364
WalsBi0,1979,SFO,0,0.33296716636368956
WalsBi0,1980,SFO,0,0.48478573938795444
WalsBi0,1981,SFO,0,0.1736986297512269
WalsBi0,1982,SFO,0,0.13340992489388823
WalsBi0,1983,SFO,0,0.33141279900021137
WalsBi0,1984,SFO,0,0.13720341991292462
WalsBi0,1985,SFO,0,0.2971827910530272
WalsBi0,1986,SFO,0,0.23280244330225702
WalsBi0,1987,SFO,0,0.10627029672354396
WalsBi0,1988,SFO,1,0.10205970140613203
WaltJo0,1983,NYJ,0,0.4077737418627635
WaltJo0,1984,NYJ,0,0.6811024902413679
WaltJo0,1985,NYJ,0,0.05141374924019601
WaltJo0,1986,NYJ,0,0.3938560544878202
WaltJo0,1987,NYJ,0,0.7086173602403201
WaltJo0,1988,NYJ,0,0.499403382650152
WaltJo0,1989,NYJ,1,0.7783021054394852
WannDa0,1993,CHI,0,0.21306619929437912
WannDa0,1994,CHI,0,0.0719389320407711
WannDa0,1995,CHI,0,0.124553980164132
WannDa0,1996,CHI,0,0.5574840925590412
WannDa0,1997,CHI,0,0.7006613940022282
WannDa0,1998,CHI,1,0.7224640751382825
WannDa0,2000,MIA,0,0.10946770852199093
WannDa0,2001,MIA,0,0.21918447344303482
WannDa0,2002,MIA,0,0.2585276551856988
WannDa0,2003,MIA,0,0.30288867761845967
WannDa0,2004,MIA,1,0.7636293890447058
WebsAl0,1970,NYG,0,0.24215279283565036
WebsAl0,1971,NYG,0,0.4596004964430941
WebsAl0,1972,NYG,0,0.25187085497539746
WebsAl0,1973,NYG,1,0.6310771916536431
WhisKe0,2007,ARI,0,0.16435642910880577
WhisKe0,2008,ARI,0,0.07686534175232577
WhisKe0,2009,ARI,0,0.04440170716687866
WhisKe0,2010,ARI,0,0.49505493142862284
WhisKe0,2011,ARI,0,0.4290960086154813
WhisKe0,2012,ARI,1,0.755015889991691
WhisKe0,2014,TEN,0,0.6899853493557229
WhisKe0,2015,TEN,1,0.7265459166015809
WhitMi0,1995,OAK,0,0.40528053257300717
WhitMi0,1996,OAK,1,0.4923513227648592
WiggPa0,1975,KAN,0,0.26844799006680103
WiggPa0,1976,KAN,1,0.5160350631031078
WilkBu0,1978,STL,1,0.6653940424604614
WilkSt0,2018,ARI,1,0.6541280074272215
WillGr0,2001,BUF,0,0.667376036422358
WillGr0,2002,BUF,0,0.5107816876749426
WillGr0,2003,BUF,1,0.7506730268202625
WillJe0,1970,PHI,1,0.6495698152869939
WillRi0,1991,TAM,1,0.499156793972522
WinnCh0,1970,STL,1,0.26716998605643544
WinnCh0,1974,NYJ,1,0.22422484345788696
WychSa0,1984,CIN,0,0.31014956559413887
WychSa0,1985,CIN,0,0.5668164424866609
WychSa0,1986,CIN,0,0.23334825962976913
WychSa0,1987,CIN,0,0.6887795627543308
WychSa0,1988,CIN,0,0.06480095271739658
WychSa0,1989,CIN,0,0.24693148418968636
WychSa0,1990,CIN,0,0.2869366736848745
WychSa0,1991,CIN,1,0.700908404478135
WychSa0,1992,TAM,0,0.1266759120405749
WychSa0,1993,TAM,0,0.6341052110478752
WychSa0,1994,TAM,0,0.7406905955018386
WychSa0,1995,TAM,1,0.6157414524515064
ZimmMi0,2014,MIN,0,0.28271036225887025
ZimmMi0,2015,MIN,0,0.05051542309783918
ZimmMi0,2016,MIN,0,0.349241810593369
ZimmMi0,2017,MIN,0,0.06245039289376598
ZimmMi0,2018,MIN,0,0.1334858274184718
ZimmMi0,2019,MIN,0,0.3085867416783489
ZimmMi0,2020,MIN,0,0.6437133831909403
ZimmMi0,2021,MIN,1,0.6337459815064611
ZornJi0,2008,WAS,0,0.33329144543022016
ZornJi0,2009,WAS,1,0.7362976567634635
