,fired,prob,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
776,0,0.09,2002,NOR,HaslJi0,47,0.0,0.563,0.0,3,3,4,1.0,0.61,0.61,2.4,2.0,-1,-1,0.0,0,0,0.125,-0.062,0.375,0.0,-2.0,0.0,0,Jim Haslett,NOR,0.563,9F8958,000000,9,7,0,7.0
777,0,0.07,2002,NWE,BeliBi0,50,0.0,0.563,0.0,8,3,2,3.0,0.39,0.449,4.0,1.0,1,1,0.0,0,0,-0.125,0.25,0.063,-5.0,0.0,0.0,0,Bill Belichick,NWE,0.563,002244,C60C30,9,7,0,8.0
778,0,0.0,2002,PHI,ReidAn0,44,3.0,0.75,1.0,4,4,14,4.0,0.919,0.919,8.3,2.0,-1,1,0.729,1,0,0.062,0.062,0.437,0.0,1.0,3.0,0,Andy Reid,PHI,0.75,004953,A5ACAF,12,4,1,10.0
779,0,0.12,2002,ATL,ReevDa0,58,2.0,0.594,1.0,22,6,-3,3.0,0.5,1.851,5.1,2.0,1,-1,0.0,0,0,0.156,0.344,0.281,2.0,2.0,2.0,0,Dan Reeves,ATL,0.594,A71930,A5ACAF,9,6,1,7.0
780,0,0.35,2002,MIN,TiceMi0,43,0.0,0.375,0.0,2,2,-5,0.0,0.0,0.0,-3.0,-2.0,1,1,0.0,0,0,0.062,-0.313,-0.25,0.0,-3.0,-2.0,0,Mike Tice,MIN,0.375,4F2683,FFC62F,6,10,0,8.0
781,0,0.13,2002,HOU,CapeDo0,52,0.0,0.0,0.0,5,1,-8,0.0,0.0,0.959,-9.4,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dom Capers,HTX,0.25,03202F,A71930,4,12,0,4.0
782,1,0.58,2002,JAX,CougTo0,56,0.0,0.375,0.0,8,8,8,4.0,0.02,0.02,-0.2,-1.0,1,1,0.0,0,0,0.0,-0.063,-0.5,0.0,0.0,-3.0,1,Tom Coughlin,JAX,0.375,006778,9F792C,6,10,0,7.0
783,1,0.57,2002,DAL,CampDa0,55,0.0,0.313,0.0,3,3,-18,0.0,0.0,0.0,-8.5,-1.0,1,-1,0.0,0,0,0.0,0.0,-0.187,0.0,0.0,-1.0,1,Dave Campo,DAL,0.313,002244,B0B7BC,5,11,0,6.0
784,1,0.53,2002,DET,MornMa0,40,0.0,0.188,0.0,2,2,-22,0.0,0.0,0.0,-9.2,-3.0,1,1,0.0,0,0,0.063,-0.375,-0.312,0.0,0.0,-1.0,1,Marty Mornhinweg,DET,0.188,005A8B,B0B7BC,3,13,0,6.0
785,0,0.39,2002,CHI,JaurDi0,52,0.0,0.25,0.0,4,4,-8,0.0,0.48,0.48,-5.3,-4.0,-1,1,0.0,0,0,-0.563,-0.063,-0.125,-2.0,0.0,0.0,0,Dick Jauron,CHI,0.25,0B162A,C83803,4,12,0,8.0
786,0,0.38,2002,ARI,McGiDa0,51,0.0,0.313,0.0,3,3,-15,0.0,0.0,0.0,-9.9,-1.0,1,1,0.0,0,0,-0.125,0.125,-0.062,0.0,0.0,0.0,0,Dave McGinnis,CRD,0.313,97233F,FFB612,5,11,0,6.0
787,1,0.82,2002,CIN,LeBeDi0,65,0.0,0.125,0.0,3,3,-21,0.0,0.0,0.0,-10.5,-5.0,1,1,0.0,0,0,-0.25,-0.125,-0.125,0.0,0.0,0.0,1,Dick LeBeau,CIN,0.125,FB4F14,000000,2,14,0,7.0
788,0,0.34,2002,STL,MartMi0,51,0.0,0.438,0.0,3,3,14,2.0,0.0,0.0,-3.3,-4.0,-1,-1,0.0,0,0,-0.437,-0.187,-0.375,-4.0,-1.0,-5.0,0,Mike Martz,RAM,0.438,002244,B3995D,7,9,0,11.0
789,0,0.2,2002,WAS,SpurSt0,57,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-4.5,-1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Steve Spurrier,WAS,0.438,773141,FFB612,7,9,0,8.0
790,0,0.2,2002,MIA,WannDa0,50,0.0,0.563,0.0,9,3,14,1.0,0.02,0.269,6.1,0.0,1,1,0.0,0,0,-0.125,-0.125,0.0,-1.0,-2.0,-2.0,0,Dave Wannstedt,MIA,0.563,008E97,F58220,9,7,0,9.0
791,0,0.2,2002,BUF,WillGr0,44,0.0,0.5,0.0,2,2,-10,0.0,0.0,0.0,-0.3,1.0,1,1,0.0,0,0,0.312,0.0,-0.188,0.0,0.0,-1.0,0,Gregg Williams,BUF,0.5,00338D,C60C30,8,8,0,7.0
792,0,0.16,2002,BAL,BillBr0,48,0.0,0.438,0.0,4,4,10,5.0,0.062,0.062,-2.1,0.0,1,1,0.042,4,0,-0.187,-0.312,-0.062,-2.0,-5.0,0.0,0,Brian Billick,RAV,0.438,241773,9E7C0C,7,9,0,7.0
793,0,0.15,2002,DEN,ShanMi0,50,0.0,0.563,0.0,10,8,34,7.0,0.257,0.257,4.9,0.0,-1,1,0.0,0,0,0.063,-0.125,0.188,0.0,-1.0,0.0,0,Mike Shanahan,DEN,0.563,002244,FB4F14,9,7,0,9.0
794,0,0.26,2002,SEA,HolmMi0,54,0.0,0.438,0.0,11,4,-2,0.0,0.0,0.154,-1.3,-1.0,1,1,0.0,0,0,-0.125,0.063,-0.125,0.0,0.0,-1.0,0,Mike Holmgren,SEA,0.438,002244,69BE28,7,9,0,8.0
795,0,0.02,2001,SFO,MariSt0,46,1.0,0.75,0.0,5,5,14,2.0,0.123,0.123,6.8,4.5,-1,-1,0.04,4,0,0.375,0.5,0.0,1.0,1.0,-1.0,0,Steve Mariucci,SFO,0.75,AA0000,B3995D,12,4,1,7.5
796,1,0.07,2001,WAS,SchoMa0,58,0.0,0.0,0.0,16,1,0,0.0,0.0,0.786,-3.7,-1.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Marty Schottenheimer,WAS,0.5,773141,FFB612,8,8,0,9.5
797,0,0.07,2001,MIA,WannDa0,49,1.0,0.688,0.0,8,2,12,1.0,0.02,0.269,2.7,3.0,1,1,0.0,0,0,0.0,0.125,0.063,-1.0,-1.0,-1.0,0,Dave Wannstedt,MIA,0.688,008E97,F58220,11,5,1,8.0
798,0,0.06,2001,STL,MartMi0,50,4.0,0.875,2.0,2,2,16,2.0,0.0,0.0,13.4,3.0,-1,-1,0.0,0,0,0.25,0.062,0.625,3.0,-1.0,4.0,0,Mike Martz,RAM,0.875,002244,B3995D,14,2,1,11.0
799,0,0.05,2001,NYG,FassJi0,52,0.0,0.438,0.0,5,5,9,2.0,0.457,0.457,-1.8,-2.0,-1,1,0.0,0,0,-0.312,0.0,-0.062,-4.0,0.0,0.0,0,Jim Fassel,NYG,0.438,0B2265,A71930,7,9,0,9.0
800,0,0.04,2001,CHI,JaurDi0,51,2.0,0.813,0.0,3,3,0,0.0,0.48,0.48,7.9,6.0,-1,1,0.48,1,0,0.5,0.438,0.563,2.0,2.0,2.0,0,Dick Jauron,CHI,0.813,0B162A,C83803,13,3,1,7.0
801,0,0.02,2001,CLE,DaviBu0,50,0.0,0.294,0.0,1,1,-2,0.0,0.01,0.01,-0.8,2.5,1,1,0.01,5,0,0.118,-0.353,-0.118,0.0,-1.0,0.0,0,Butch Davis,CLE,0.438,FB4F14,22150C,7,9,0,4.5
802,0,0.01,2001,OAK,GrudJo0,38,2.0,0.625,1.0,4,4,12,2.0,0.04,0.04,3.6,0.0,1,1,0.0,0,0,-0.125,0.125,0.125,-1.0,2.0,2.0,0,Jon Gruden,RAI,0.625,A5ACAF,000000,10,6,1,10.0
803,0,0.01,2001,BAL,BillBr0,47,2.0,0.625,1.0,3,3,12,5.0,0.02,0.02,3.2,-1.0,1,1,0.0,0,0,-0.125,0.125,0.25,-3.0,2.0,2.0,0,Brian Billick,RAV,0.625,241773,9E7C0C,10,6,1,11.0
804,0,0.01,2001,PIT,CowhBi0,44,3.0,0.813,1.0,10,10,38,6.0,0.769,0.769,7.4,5.5,-1,1,0.08,3,0,0.25,0.438,0.375,3.0,3.0,3.0,0,Bill Cowher,PIT,0.813,FFB612,C60C30,13,3,1,7.5
805,0,0.01,2001,PHI,ReidAn0,43,3.0,0.688,2.0,3,3,6,3.0,0.19,0.19,7.7,2.0,-1,1,0.0,0,0,0.0,0.375,0.5,1.0,3.0,3.0,0,Andy Reid,PHI,0.688,004953,A5ACAF,11,5,1,9.0
806,0,0.01,2001,GNB,SherMi0,47,2.0,0.75,1.0,2,2,10,1.0,0.0,0.0,6.6,3.0,-1,-1,0.0,0,0,0.187,0.25,0.062,2.0,2.0,1.0,0,Mike Sherman,GNB,0.75,203731,FFB612,12,4,1,9.0
807,0,0.0,2001,NWE,BeliBi0,49,5.0,0.688,3.0,7,2,0,3.0,0.39,0.449,4.3,4.5,1,1,0.39,2,0,0.375,0.188,0.125,5.0,5.0,4.0,0,Bill Belichick,NWE,0.688,002244,C60C30,11,5,0,6.5
808,0,0.0,2001,NYJ,EdwaHe0,47,1.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.8,2.0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,Herm Edwards,NYJ,0.625,203731,000000,10,6,1,8.0
809,0,0.08,2001,ARI,McGiDa0,50,0.0,0.438,0.0,2,2,-9,0.0,0.0,0.0,-4.2,2.0,1,1,0.0,0,0,0.25,0.063,-0.125,0.0,0.0,-2.0,0,Dave McGinnis,CRD,0.438,97233F,FFB612,7,9,0,5.0
810,0,0.12,2001,SEA,HolmMi0,53,0.0,0.563,0.0,10,3,0,0.0,0.0,0.154,-1.9,0.0,1,1,0.0,0,0,0.188,0.0,0.063,0.0,-1.0,0.0,0,Mike Holmgren,SEA,0.563,002244,69BE28,9,7,0,9.0
811,0,0.14,2001,NOR,HaslJi0,46,0.0,0.438,0.0,2,2,2,1.0,0.61,0.61,-4.8,-1.0,-1,-1,0.0,0,0,-0.187,0.25,0.063,-2.0,0.0,0.0,0,Jim Haslett,NOR,0.438,9F8958,000000,7,9,0,8.0
812,0,0.39,2001,ATL,ReevDa0,57,0.0,0.438,0.0,21,5,-6,2.0,0.5,1.851,-4.7,1.5,-1,1,0.0,0,0,0.188,0.125,-0.437,0.0,0.0,-4.0,0,Dan Reeves,ATL,0.438,A71930,A5ACAF,7,9,0,5.5
813,1,0.17,2001,TAM,DungTo0,46,1.0,0.563,0.0,6,6,12,2.0,0.167,0.167,4.0,-1.0,1,1,0.0,0,1,-0.062,-0.125,0.063,0.0,-2.0,1.0,0,Tony Dungy,TAM,0.563,D50A0A,34302B,9,7,1,10.0
814,1,0.67,2001,CAR,SeifGe0,61,0.0,0.063,0.0,11,3,-16,0.0,0.0,0.629,-8.9,-5.5,1,1,0.0,0,0,-0.375,-0.437,-0.187,0.0,0.0,0.0,1,George Seifert,CAR,0.063,0085CA,BFC0BF,1,15,0,6.5
815,0,0.64,2001,JAX,CougTo0,55,0.0,0.375,0.0,7,7,12,4.0,0.02,0.02,0.9,-3.0,1,1,0.0,0,0,-0.063,-0.5,-0.313,0.0,-3.0,-2.0,1,Tom Coughlin,JAX,0.375,006778,9F792C,6,10,0,9.0
816,1,0.63,2001,SDG,RileMi0,48,0.0,0.313,0.0,3,3,-20,0.0,0.0,0.0,-0.3,-2.0,-1,-1,0.0,0,0,0.25,-0.187,0.0,0.0,0.0,0.0,1,Mike Riley,SDG,0.313,002244,0073CF,5,11,0,7.0
817,0,0.47,2001,DAL,CampDa0,54,0.0,0.313,0.0,2,2,-12,0.0,0.0,0.0,-6.0,-0.5,1,-1,0.0,0,0,0.0,-0.187,-0.312,0.0,-1.0,-1.0,0,Dave Campo,DAL,0.313,002244,B0B7BC,5,11,0,5.5
818,1,0.46,2001,MIN,GreeDe0,52,0.0,0.333,0.0,10,10,35,4.0,0.41,0.41,-4.7,-4.0,-1,-1,0.0,0,1,-0.355,-0.292,-0.605,-3.0,-2.0,-3.0,0,Dennis Green,MIN,0.333,4F2683,FFC62F,5,10,0,9.0
819,1,0.49,2001,IND,MoraJi0,66,0.0,0.375,0.0,15,4,0,0.0,0.37,1.305,-3.8,-4.0,1,1,0.0,0,0,-0.25,-0.438,0.187,-1.0,-2.0,0.0,0,Jim Mora,CLT,0.375,002C5F,A5ACAF,6,10,0,10.0
820,0,0.37,2001,BUF,WillGr0,43,0.0,0.706,0.0,1,1,-10,0.0,0.0,0.0,-9.5,-5.0,1,1,0.0,0,0,-0.059,0.059,-0.107,-1.0,0.0,0.0,0,Gregg Williams,BUF,0.188,00338D,C60C30,3,13,0,8.0
821,0,0.21,2001,DEN,ShanMi0,49,0.0,0.5,0.0,9,7,32,7.0,0.257,0.257,-0.5,-2.5,-1,1,0.0,0,0,-0.188,0.125,-0.375,-1.0,0.0,-5.0,0,Mike Shanahan,DEN,0.5,002244,FB4F14,8,8,0,10.5
822,0,0.21,2001,KAN,VermDi0,65,0.0,0.0,0.0,11,1,-4,0.0,0.0,0.979,-1.2,-2.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dick Vermeil,KAN,0.375,E31837,FFB612,6,10,0,8.0
823,0,0.2,2001,TEN,FishJe0,43,0.0,0.438,0.0,8,5,18,3.0,0.09,0.09,-2.0,-4.0,1,1,0.0,0,0,-0.375,-0.375,-0.062,-2.0,-4.0,0.0,0,Jeff Fisher,OTI,0.438,002244,4B92DB,7,9,0,11.0
824,0,0.2,2001,DET,MornMa0,39,0.0,0.0,0.0,1,1,-12,0.0,0.0,0.0,-7.2,-5.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Marty Mornhinweg,DET,0.125,005A8B,B0B7BC,2,14,0,7.5
825,0,0.18,2001,CIN,LeBeDi0,64,0.0,0.375,0.0,2,2,-9,0.0,0.0,0.0,-3.5,1.0,1,1,0.0,0,0,0.125,0.125,0.187,0.0,0.0,0.0,0,Dick LeBeau,CIN,0.375,FB4F14,000000,6,10,0,5.0
826,0,0.04,2000,BAL,BillBr0,46,5.0,0.75,4.0,2,2,8,4.0,0.02,0.02,8.0,3.0,1,1,0.02,6,0,0.25,0.375,0.344,5.0,5.0,5.0,0,Brian Billick,RAV,0.75,241773,9E7C0C,12,4,0,9.0
827,0,0.11,2000,PIT,CowhBi0,43,0.0,0.563,0.0,9,9,28,5.0,0.689,0.689,3.9,2.5,-1,1,0.0,0,0,0.188,0.125,-0.125,0.0,0.0,-3.0,0,Bill Cowher,PIT,0.563,FFB612,C60C30,9,7,0,6.5
828,0,0.11,2000,IND,MoraJi0,65,1.0,0.625,0.0,14,3,4,0.0,0.37,1.305,7.9,-0.5,1,1,0.0,0,0,-0.188,0.437,0.437,-1.0,1.0,1.0,0,Jim Mora,CLT,0.625,002C5F,A5ACAF,10,6,1,10.5
829,0,0.08,2000,STL,MartMi0,49,1.0,0.0,0.0,1,1,4,0.0,0.0,0.0,3.1,-1.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mike Martz,RAM,0.625,002244,B3995D,10,6,1,11.0
830,0,0.07,2000,CAR,SeifGe0,60,0.0,0.438,0.0,10,2,-2,0.0,0.0,0.629,-1.1,-1.0,1,1,0.0,0,0,-0.062,0.188,0.0,0.0,0.0,0.0,0,George Seifert,CAR,0.438,0085CA,BFC0BF,7,9,0,8.0
831,0,0.06,2000,MIN,GreeDe0,51,3.0,0.688,1.0,9,9,40,4.0,0.41,0.41,1.9,3.5,-1,-1,0.0,0,1,0.063,-0.25,0.125,1.0,0.0,1.0,0,Dennis Green,MIN,0.688,4F2683,FFC62F,11,5,1,7.5
832,1,0.05,2000,NYJ,GrohAl0,56,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,3.5,1.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Al Groh,NYJ,0.563,203731,000000,9,7,0,8.0
833,0,0.0,2000,PHI,ReidAn0,42,2.0,0.688,1.0,2,2,0,1.0,0.19,0.19,3.1,3.5,1,1,0.19,2,0,0.375,0.5,0.282,2.0,2.0,2.0,0,Andy Reid,PHI,0.688,004953,A5ACAF,11,5,1,7.5
834,0,0.03,2000,TEN,FishJe0,42,2.0,0.813,0.0,7,4,20,3.0,0.09,0.09,8.3,2.5,1,1,0.04,4,0,0.0,0.313,0.313,-2.0,2.0,2.0,0,Jeff Fisher,OTI,0.813,002244,4B92DB,13,3,1,10.5
835,0,0.02,2000,NOR,HaslJi0,45,2.0,0.0,1.0,1,1,4,1.0,0.61,0.61,0.9,3.5,1,0,0.61,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jim Haslett,NOR,0.625,9F8958,000000,10,6,1,6.5
836,0,0.01,2000,NYG,FassJi0,51,4.0,0.75,2.0,4,4,11,2.0,0.457,0.457,2.4,4.5,-1,1,0.04,3,0,0.312,0.25,0.094,4.0,4.0,3.0,0,Jim Fassel,NYG,0.75,0B2265,A71930,12,4,1,7.5
837,0,0.01,2000,OAK,GrudJo0,37,3.0,0.75,1.0,3,3,8,1.0,0.04,0.04,9.7,3.0,1,1,0.04,5,0,0.25,0.25,0.5,3.0,3.0,3.0,0,Jon Gruden,RAI,0.75,A5ACAF,000000,12,4,1,9.0
838,0,0.01,2000,MIA,WannDa0,48,2.0,0.412,1.0,7,1,6,1.0,0.02,0.269,7.1,3.5,1,1,0.02,9,0,-0.059,-0.235,-0.117,0.0,-1.0,-1.0,0,Dave Wannstedt,MIA,0.688,008E97,F58220,11,5,1,7.5
839,0,0.13,2000,TAM,DungTo0,45,1.0,0.625,0.0,5,5,10,2.0,0.167,0.167,7.3,-0.5,1,1,0.0,0,1,-0.063,0.125,0.0,-2.0,1.0,-1.0,0,Tony Dungy,TAM,0.625,D50A0A,34302B,10,6,1,10.5
840,0,0.12,2000,DEN,ShanMi0,48,1.0,0.688,0.0,8,6,32,7.0,0.257,0.257,5.0,1.0,-1,1,0.02,8,0,0.313,-0.187,-0.062,1.0,-4.0,-4.0,0,Mike Shanahan,DEN,0.688,002244,FB4F14,11,5,1,10.0
841,0,0.61,2000,SDG,RileMi0,47,0.0,0.063,0.0,2,2,-14,0.0,0.0,0.0,-8.1,-5.5,1,0,0.0,0,0,-0.437,-0.25,-0.187,0.0,0.0,0.0,1,Mike Riley,SDG,0.063,002244,0073CF,1,15,0,6.5
842,1,0.14,2000,BUF,PhilWa0,53,0.0,0.5,0.0,6,3,10,0.0,0.0,0.0,0.0,-0.5,1,1,0.0,0,0,-0.188,-0.125,0.125,-1.0,-1.0,0.0,0,Wade Phillips,BUF,0.5,00338D,C60C30,8,8,0,8.5
843,1,0.42,2000,KAN,CunnGu0,54,0.0,0.438,0.0,2,2,0,0.0,0.0,0.0,0.6,-1.0,1,0,0.0,0,0,-0.125,0.0,-0.375,0.0,0.0,-2.0,0,Gunther Cunningham,KAN,0.438,E31837,FFB612,7,9,0,8.0
844,1,0.68,2000,CIN,CoslBr0,54,0.0,0.0,0.0,9,5,-18,0.0,0.0,0.0,-10.5,-1.5,1,0,0.0,0,0,-0.25,-0.188,-0.438,0.0,0.0,0.0,1,Bruce Coslet,CIN,0.0,FB4F14,000000,0,3,0,1.5
845,1,0.61,2000,ARI,TobiVi0,57,0.0,0.286,0.0,5,5,-15,1.0,0.0,0.0,-15.2,-4.0,1,0,0.0,0,0,-0.089,-0.277,0.036,0.0,-2.0,0.0,1,Vince Tobin,CRD,0.286,97233F,FFB612,2,5,0,6.0
846,0,0.54,2000,ATL,ReevDa0,56,0.0,0.25,0.0,20,4,-4,2.0,0.5,1.851,-8.6,-3.5,-1,1,0.0,0,0,-0.063,-0.625,-0.188,0.0,-4.0,0.0,1,Dan Reeves,ATL,0.25,A71930,A5ACAF,4,12,0,7.5
847,1,0.46,2000,WAS,TurnNo0,48,0.0,0.538,0.0,7,7,-10,1.0,0.0,0.0,1.0,-3.5,-1,-1,0.0,0,0,-0.087,0.163,0.007,-2.0,0.0,0.0,0,Norv Turner,WAS,0.538,773141,FFB612,7,6,0,10.5
848,0,0.45,2000,CHI,JaurDi0,50,0.0,0.313,0.0,2,2,-10,0.0,0.0,0.0,-6.3,-3.0,1,1,0.0,0,0,-0.062,0.063,0.063,0.0,0.0,0.0,0,Dick Jauron,CHI,0.313,0B162A,C83803,5,11,0,8.0
849,0,0.19,2000,SEA,HolmMi0,52,0.0,0.375,0.0,9,2,-2,0.0,0.0,0.154,-3.7,-2.0,1,1,0.0,0,0,-0.188,-0.125,-0.125,-1.0,0.0,0.0,0,Mike Holmgren,SEA,0.375,002244,69BE28,6,10,0,8.0
850,0,0.41,2000,NWE,BeliBi0,48,0.0,0.0,0.0,6,1,-6,0.0,0.0,0.059,-2.5,-2.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bill Belichick,NWE,0.313,002244,C60C30,5,11,0,7.5
851,1,0.35,2000,CLE,PalmCh0,51,0.0,0.188,0.0,2,2,-22,0.0,0.0,0.0,-14.6,-2.0,1,0,0.0,0,0,0.063,0.188,0.188,0.0,0.0,0.0,0,Chris Palmer,CLE,0.188,FB4F14,22150C,3,13,0,5.0
852,0,0.31,2000,DAL,CampDa0,53,0.0,0.0,0.0,1,1,-6,0.0,0.0,0.0,-4.6,-3.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dave Campo,DAL,0.313,002244,B0B7BC,5,11,0,8.0
853,0,0.23,2000,GNB,SherMi0,46,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,2.5,1.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mike Sherman,GNB,0.563,203731,FFB612,9,7,0,8.0
854,0,0.22,2000,JAX,CougTo0,54,0.0,0.438,0.0,6,6,16,4.0,0.02,0.02,1.1,-4.0,1,1,0.0,0,0,-0.437,-0.25,-0.25,-3.0,-2.0,-1.0,0,Tom Coughlin,JAX,0.438,006778,9F792C,7,9,0,11.0
855,0,0.37,2000,SFO,MariSt0,45,0.0,0.375,0.0,4,4,6,2.0,0.083,0.083,-3.8,0.5,-1,-1,0.02,7,0,0.125,-0.375,-0.438,0.0,-2.0,-3.0,0,Steve Mariucci,SFO,0.375,AA0000,B3995D,6,10,0,5.5
856,0,0.03,1999,BAL,BillBr0,45,0.0,0.471,0.0,1,1,0,0.0,0.0,0.0,0.9,1.5,1,1,0.0,0,0,-0.235,-0.294,-0.117,-2.0,-3.0,-1.0,0,Brian Billick,RAV,0.5,241773,9E7C0C,8,8,0,6.5
857,0,0.06,1999,OAK,GrudJo0,36,0.0,0.5,0.0,2,2,0,0.0,0.0,0.0,6.8,2.0,1,1,0.0,0,0,0.0,0.25,0.062,0.0,0.0,0.0,0,Jon Gruden,RAI,0.5,A5ACAF,000000,8,8,0,6.0
858,0,0.05,1999,CHI,JaurDi0,49,0.0,0.0,0.0,1,1,-4,0.0,0.0,0.0,-2.0,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dick Jauron,CHI,0.375,0B162A,C83803,6,10,0,5.0
859,0,0.04,1999,SEA,HolmMi0,51,1.0,0.0,0.0,8,1,2,0.0,0.0,0.154,4.5,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mike Holmgren,SEA,0.563,002244,69BE28,9,7,1,9.5
860,0,0.04,1999,PHI,ReidAn0,41,0.0,0.0,0.0,1,1,-6,0.0,0.0,0.0,-4.2,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Andy Reid,PHI,0.313,004953,A5ACAF,5,11,0,5.0
861,0,0.04,1999,SDG,RileMi0,46,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-1.0,2.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mike Riley,SDG,0.5,002244,0073CF,8,8,0,6.0
862,0,0.04,1999,CAR,SeifGe0,59,0.0,0.0,0.0,9,1,0,0.0,0.0,0.629,-1.1,2.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,George Seifert,CAR,0.5,0085CA,BFC0BF,8,8,0,6.0
863,1,0.01,1999,DAL,GailCh0,47,1.0,0.5,0.0,2,2,4,0.0,0.0,0.0,3.1,-0.5,1,0,0.0,0,0,-0.125,0.125,-0.125,0.0,1.0,-1.0,0,Chan Gailey,DAL,0.5,002244,B0B7BC,8,8,1,8.5
864,1,0.03,1999,MIA,JohnJi0,56,2.0,0.563,1.0,9,4,8,2.0,0.021,0.438,1.9,-1.0,1,1,0.0,0,0,-0.062,0.0,0.063,0.0,1.0,2.0,0,Jimmy Johnson,MIA,0.563,008E97,F58220,9,7,1,10.0
865,0,0.02,1999,BUF,PhilWa0,52,1.0,0.688,0.0,5,2,10,0.0,0.0,0.0,7.1,2.0,1,1,0.0,0,0,0.063,0.313,0.063,0.0,1.0,0.0,0,Wade Phillips,BUF,0.688,00338D,C60C30,11,5,1,9.0
866,0,0.0,1999,JAX,CougTo0,53,3.0,0.875,1.0,5,5,18,4.0,0.02,0.02,6.4,2.5,1,1,0.02,4,0,0.187,0.187,0.312,1.0,2.0,0.0,0,Tom Coughlin,JAX,0.875,006778,9F792C,14,2,1,11.5
867,0,0.0,1999,TAM,DungTo0,44,3.0,0.688,1.0,4,4,6,2.0,0.167,0.167,2.6,1.5,1,1,0.0,0,1,0.188,0.063,0.313,3.0,1.0,3.0,0,Tony Dungy,TAM,0.688,D50A0A,34302B,11,5,1,9.5
868,0,0.0,1999,TEN,FishJe0,41,4.0,0.813,3.0,6,3,10,3.0,0.05,0.05,1.0,4.0,1,1,0.05,3,0,0.313,0.313,0.313,4.0,4.0,4.0,0,Jeff Fisher,OTI,0.813,002244,4B92DB,13,3,1,9.0
869,0,0.07,1999,DET,RossBo0,64,1.0,0.5,0.0,8,3,-4,0.0,0.0,0.253,1.9,2.5,1,1,0.0,0,0,0.187,-0.063,0.187,1.0,0.0,1.0,0,Bobby Ross,DET,0.5,005A8B,B0B7BC,8,8,1,5.5
870,0,0.06,1999,KAN,CunnGu0,53,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,6.8,0.5,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Gunther Cunningham,KAN,0.563,E31837,FFB612,9,7,0,8.5
871,1,0.0,1999,STL,VermDi0,63,5.0,0.813,3.0,10,3,-4,3.0,0.55,0.979,11.9,7.5,1,1,0.55,1,0,0.563,0.5,0.438,5.0,5.0,5.0,0,Dick Vermeil,RAM,0.813,002244,B3995D,13,3,0,5.5
872,0,0.08,1999,NYJ,ParcBi0,58,0.0,0.5,0.0,15,3,10,1.0,0.264,1.359,3.1,-2.5,1,1,0.01,5,0,-0.25,-0.063,0.437,-3.0,0.0,0.0,0,Bill Parcells,NYJ,0.5,203731,000000,8,8,0,10.5
873,0,0.31,1999,PIT,CowhBi0,42,0.0,0.375,0.0,8,8,26,5.0,0.689,0.689,-2.4,-2.5,1,1,0.0,0,0,-0.063,-0.313,-0.25,0.0,-3.0,-2.0,0,Bill Cowher,PIT,0.375,FFB612,C60C30,6,10,0,8.5
874,1,0.11,1999,NWE,CarrPe0,48,0.0,0.5,0.0,4,3,6,1.0,0.0,0.0,2.2,0.0,1,1,0.0,0,0,-0.063,-0.125,-0.188,-1.0,-2.0,-4.0,0,Pete Carroll,NWE,0.5,002244,C60C30,8,8,0,8.0
